Species,RA
Thermobaculum terrenum,0.0
Sphaerobacter thermophilus,0.0
Thermomicrobium roseum,0.0
Caldilinea aerophila,0.0
Tepidiforma bonchosmolovskayae,0.0
Deinococcus sp. NW-56,0.0
Deinococcus sp. AJ005,0.0
Deinococcus puniceus,0.0
Gloeobacter kilaueensis,0.0
Gloeobacter violaceus,0.0
Stanieria cyanosphaera,0.0
Gloeothece verrucosa,0.0
Calothrix parietina,0.0
Calothrix parasitica,0.0
Brasilonema sennae,0.0
Rivularia sp. PCC 7116,0.0
Fischerella sp. NIES-3754,0.0
Fischerella sp. NIES-4106,0.0
Tolypothrix sp. PCC 7910,0.0
Microcystis aeruginosa,0.0
Rippkaea orientalis,0.0
Stanieria sp. NIES-3757,0.0
Halothece sp. PCC 7418,0.0
Gloeocapsa sp. PCC 7428,0.0
Geminocystis sp. NIES-3709,0.0
Oscillatoria nigro-viridis,0.0
Oscillatoria acuminata,0.0
Moorea producens,0.0
Oxynema sp. AP17,0.0
Trichodesmium erythraeum,0.0
Enterobacter sp. E20,0.0
Enterobacter bugandensis,0.0
Rothia aeria,0.0
Providencia rettgeri,0.0
Providencia heimbachae,0.0
Xenorhabdus bovienii,0.0
Xenorhabdus doucetiae,0.0
Xenorhabdus hominickii,0.0
Xenorhabdus nematophila,0.0
Morganella morganii,0.0
Proteus vulgaris,0.0
Proteus mirabilis,0.0
Proteus hauseri,0.0
Photorhabdus akhurstii,0.0
Dickeya dadantii,0.0
Dickeya chrysanthemi,0.0
Dickeya paradisiaca,0.0
Dickeya zeae,0.0
Dickeya solani,0.0
Dickeya dianthicola,0.0
Dickeya sp. Secpp 1600,0.0
Dickeya sp. NCPPB 3274,0.0
Brenneria izadpanahii,0.0
Providencia rustigianii,0.0
Providencia sneebia,0.0
Brenneria goodwinii,0.0
Nissabacter sp. SGAir0207,0.0
Yersinia frederiksenii,0.0
Yersinia pestis,0.0
Yersinia pseudotuberculosis,0.0
Yersinia enterocolitica,0.0
Serratia surfactantfaciens,0.0
Serratia plymuthica,0.0
Serratia quinivorans,0.0
Serratia marcescens,0.0
Serratia proteamaculans,0.0
Serratia rubidaea,0.0
Serratia odorifera,0.0
Serratia symbiotica,0.0
Serratia rhizosphaerae,0.0
Rahnella aquatilis,0.0
Rahnella inusitata,0.0
Ewingella americana,0.0
Chania multitudinisentens,0.0
Candidatus Fukatsuia symbiotica,0.0
Gibbsiella quercinecans,0.0
Brenneria rubrifaciens,0.0
Pectobacterium carotovorum,0.0
Enterobacter oligotrophicus,0.0
Pseudomonas sp. CC6-YY-74,0.0
Pseudomonas sp. PGSB 8459,0.0
Pseudomonas sp. Leaf58,0.0
Pseudomonas sp. 02C 26,0.0
Pseudomonas sp. SCA2728.1_7,0.0
Pseudomonas sp. 31-12,0.0
Pseudomonas sp. RW10S1,0.0
Pseudomonas sp. Seg1,0.0
Pseudomonas sp. SXM-1,0.0
Pseudomonas sp. MYb193,0.0
Pseudomonas sp. DY-1,0.0
Pseudomonas sp. LAB-08,0.0
Pseudomonas sp. M30-35,0.0
Pseudomonas sp. 7SR1,0.0
Pseudomonas sp. ATCC 13867,0.0
Pseudomonas sp. SK,0.0
Pseudomonas sp. BJP69,0.0
Pseudomonas sp. TMW 2.1634,0.0
Pseudomonas sp. TCU-HL1,0.0
Pseudomonas sp. RW9S1A,0.0
Pseudomonas sp. HLS-6,0.0
Pseudomonas sp. S-6-2,0.0
Pectobacterium versatile,0.0
Pseudomonas oryzihabitans,0.0
Pectobacterium atrosepticum,0.0
Pectobacterium brasiliense,0.0
Pectobacterium polaris,0.0
Pectobacterium punjabense,0.0
Lonsdalea britannica,0.0
Obesumbacterium proteus,0.0
Edwardsiella tarda,0.0
Hafnia paralvei,0.0
Sodalis sp. dw_23,0.0
Sodalis endosymbiont of Henestaris halophilus,0.0
Sodalis praecaptivus,0.0
Leminorella richardii,0.0
Pragia fontium,0.0
Limnobaculum parvum,0.0
Jinshanibacter zhutongyuii,0.0
Plesiomonas shigelloides,0.0
Pseudomonas monteilii,0.0
Pseudomonas plecoglossicida,0.0
Pseudomonas mosselii,0.0
Yersinia canariae,0.0
Yersinia rohdei,0.0
Yersinia kristensenii,0.0
Kosakonia oryzae,0.0
Leclercia sp. 29361,0.0
Leclercia sp. J807,0.0
Leclercia sp. W17,0.0
Leclercia sp. W6,0.0
Leclercia adecarboxylata,0.0
Raoultella ornithinolytica,0.0
Raoultella planticola,0.0
Raoultella terrigena,0.0
Raoultella electrica,0.0
Cronobacter sakazakii,0.0
Cronobacter condimenti,0.0
Cronobacter sp. JZ38,0.0
Cronobacter malonaticus,0.0
Cronobacter universalis,0.0
Cronobacter dublinensis,0.0
[Enterobacter] lignolyticus,0.0
Pluralibacter gergoviae,0.0
Cedecea neteri,0.0
Cedecea lapagei,0.0
Leclercia sp. 4-9-1-25,0.0
Kosakonia radicincitans,0.0
Tatumella citrea,0.0
Kosakonia pseudosacchari,0.0
Enterobacter soli,0.0
Klebsiella pneumoniae,0.0
Klebsiella sp. STW0522-44,0.0
Klebsiella huaxiensis,0.0
Klebsiella oxytoca,0.0
Klebsiella variicola,0.0
Klebsiella michiganensis,0.0
Klebsiella quasipneumoniae,0.0
Klebsiella aerogenes,0.0
Klebsiella quasivariicola,0.0
Klebsiella grimontii,0.0
Klebsiella africana,0.0
Salmonella bongori,0.0
Kosakonia cowanii,0.0
Kosakonia sp. MUSA4,0.0
Kosakonia sp. CCTCC M2018092,0.0
Kosakonia sp. SMBL-WEM22,0.0
Kosakonia arachidis,0.0
Kosakonia sacchari,0.0
Cedecea sp. FDAARGOS_727,0.0
Lelliottia amnigena,0.0
Lelliottia sp. WB101,0.0
Kluyvera intermedia,0.0
Candidatus Moranella endobia,0.0
Pantoea sp. SO10,0.0
Pantoea sp. At-9b,0.0
Pantoea sp. CCBC3-3-1,0.0
Pantoea sp. PSNIH1,0.0
Pantoea sp. MSR2,0.0
Pantoea ananatis,0.0
Pantoea dispersa,0.0
Pantoea agglomerans,0.0
Pantoea rwandensis,0.0
Candidatus Pantoea carbekii,0.0
Pantoea stewartii,0.0
Erwinia pyrifoliae,0.0
Erwinia sp. E602,0.0
Erwinia gerundensis,0.0
Erwinia tasmaniensis,0.0
Candidatus Erwinia haradaeae,0.0
Buchnera aphidicola,0.0
Mixta calida,0.0
Candidatus Profftia tarda,0.0
Candidatus Ishikawaella capsulata,0.0
Enterobacteriaceae endosymbiont of Donacia tomentosa,0.0
Phytobacter sp. SCO41,0.0
Kluyvera genomosp. 3,0.0
Kluyvera ascorbata,0.0
Yokenella regensburgei,0.0
Jejubacter calystegiae,0.0
Buttiauxella agrestis,0.0
Buttiauxella sp. 3AFRM03,0.0
Phytobacter ursingii,0.0
Phytobacter diazotrophicus,0.0
Pseudescherichia vulneris,0.0
Enterobacteriaceae endosymbiont of Plateumaris pusilla,0.0
Scandinavium goeteborgense,0.0
Shimwellia blattae,0.0
Atlantibacter hermannii,0.0
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus,0.0
Candidatus Hamiltonella defensa,0.0
secondary endosymbiont of Trabutina mannipara,0.0
Candidatus Doolittlea endobia,0.0
Candidatus Riesia pediculischaeffi,0.0
Arabia massiliensis,0.0
Eggerthella sp. YY7918,0.0
Eggerthella lenta,0.0
Mycolicibacterium moriokaense,0.0
Mycobacterium kubicae,0.0
Mycobacterium shigaense,0.0
Mycobacterium heidelbergense,0.0
Mycobacterium sp. MS1601,0.0
Mycobacterium sp. ELW1,0.0
Mycobacterium haemophilum,0.0
Mycobacterium kansasii,0.0
Mycobacterium gordonae,0.0
Mycobacterium xenopi,0.0
Mycobacterium noviomagense,0.0
Mycobacterium avium,0.0
Mycobacteroides saopaulense,0.0
Mycobacteroides immunogenum,0.0
Mycobacteroides chelonae,0.0
Mycolicibacillus koreensis,0.0
Nocardia cyriacigeorgica,0.0
Nocardia terpenica,0.0
Nocardia yunnanensis,0.0
Nocardia sp. CS682,0.0
Mycobacterium lacus,0.0
Mycolicibacterium sp. Z-34,0.0
Nocardia iowensis,0.0
Mycolicibacterium arabiense,0.0
Beutenbergia cavernae,0.0
Yimella sp. cx-51,0.0
Jonesia denitrificans,0.0
Ruania sp. HY168,0.0
Mycolicibacterium aichiense,0.0
Mycolicibacterium hassiacum,0.0
Mycolicibacterium aurum,0.0
Mycolicibacterium neoaurum,0.0
Mycolicibacterium vaccae,0.0
Mycolicibacterium poriferae,0.0
Mycolicibacterium tokaiense,0.0
Mycolicibacterium insubricum,0.0
Mycolicibacterium mucogenicum,0.0
Mycolicibacterium thermoresistibile,0.0
Mycolicibacterium helvum,0.0
Mycolicibacterium smegmatis,0.0
Mycolicibacterium mageritense,0.0
Mycolicibacterium chubuense,0.0
Mycolicibacterium rhodesiae,0.0
Nocardia sp. WCH-YHL-001,0.0
Nocardia brasiliensis,0.0
Phoenicibacter congonensis,0.0
Corynebacterium tuberculostearicum,0.0
Corynebacterium segmentosum,0.0
Corynebacterium coyleae,0.0
Corynebacterium minutissimum,0.0
Corynebacterium epidermidicanis,0.0
Corynebacterium urealyticum,0.0
Corynebacterium aurimucosum,0.0
Corynebacterium doosanense,0.0
Corynebacterium aquilae,0.0
Corynebacterium resistens,0.0
Corynebacterium amycolatum,0.0
Corynebacterium simulans,0.0
Corynebacterium incognitum,0.0
Corynebacterium mustelae,0.0
Corynebacterium pseudopelargi,0.0
Corynebacterium sphenisci,0.0
Corynebacterium kroppenstedtii,0.0
Corynebacterium imitans,0.0
Corynebacterium deserti,0.0
Corynebacterium crudilactis,0.0
Corynebacterium macginleyi,0.0
Corynebacterium phocae,0.0
Nocardia wallacei,0.0
Corynebacterium lactis,0.0
Nocardia asteroides,0.0
Nocardia farcinica,0.0
Nocardia seriolae,0.0
Rhodococcus sp. ABRD24,0.0
Rhodococcus sp. MTM3W5.2,0.0
Rhodococcus sp. WMMA185,0.0
Rhodococcus sp. W8901,0.0
Rhodococcus sp. P-2,0.0
Rhodococcus sp. P1Y,0.0
Rhodococcus sp. PBTS 1,0.0
Rhodococcus sp. SGAir0479,0.0
Rhodococcus hoagii,0.0
Rhodococcus qingshengii,0.0
Rhodococcus opacus,0.0
Rhodococcus fascians,0.0
Corynebacterium timonense,0.0
Corynebacterium jeikeium,0.0
Corynebacterium sp. 4H37-19,0.0
Corynebacterium sp. NML93-0612,0.0
Sanguibacter keddieii,0.0
Sanguibacter sp. HDW7,0.0
Cellulomonas sp. H30R-01,0.0
Kocuria rosea,0.0
Pseudarthrobacter chlorophenolicus,0.0
Paenarthrobacter sp. YJN-D,0.0
Microbacterium sp. PM5,0.0
Microbacterium sp. XT11,0.0
Microbacterium sp. HY60,0.0
Microbacterium sp. A18JL200,0.0
Microbacterium sp. BH-3-3-3,0.0
Microbacterium sp. Y-01,0.0
Microbacterium sp. NY27,0.0
Microbacterium sp. Se63.02b,0.0
Microbacterium sp. HY82,0.0
Microbacterium oxydans,0.0
Microbacterium hominis,0.0
Microbacterium sediminis,0.0
Microbacterium oleivorans,0.0
Microbacterium aurum,0.0
Microbacterium lushaniae,0.0
Microbacterium schleiferi,0.0
Microbacterium caowuchunii,0.0
Kocuria sp. TGY1127_2,0.0
Neomicrococcus aestuarii,0.0
Cellulomonas sp. JZ18,0.0
Glutamicibacter nicotianae,0.0
Rothia amarae,0.0
Rothia sp. ZJ932,0.0
Rothia kristinae,0.0
Rothia nasimurium,0.0
Arthrobacter sp. zg-ZUI227,0.0
Arthrobacter sp. PAMC 25486,0.0
Arthrobacter sp. UKPF54-2,0.0
Arthrobacter sp. QXT-31,0.0
Arthrobacter sp. YN,0.0
Arthrobacter sp. PM3,0.0
Arthrobacter sp. 24S4-2,0.0
Arthrobacter agilis,0.0
Arthrobacter alpinus,0.0
Arthrobacter citreus,0.0
Arthrobacter crystallopoietes,0.0
Arthrobacter dokdonellae,0.0
Glutamicibacter creatinolyticus,0.0
Glutamicibacter halophytocola,0.0
Glutamicibacter mishrai,0.0
Rhodoluna lacicola,0.0
Rhodoluna limnophila,0.0
Candidatus Aquiluna sp. UB-MaderosW2red,0.0
Agrococcus jejuensis,0.0
Brachybacterium sp. P6-10-X1,0.0
Brachybacterium avium,0.0
Brachybacterium saurashtrense,0.0
Dermabacter vaginalis,0.0
Dermabacter jinjuensis,0.0
Xylanimonas cellulosilytica,0.0
Xylanimicrobium sp. FW10M-9,0.0
Cellulosimicrobium sp. JZ28,0.0
Georgenia sp. Z294,0.0
Tetrasphaera sp. HKS02,0.0
Phycicoccus endophyticus,0.0
Phycicoccus sp. HDW14,0.0
Intrasporangium calvum,0.0
Serinicoccus profundi,0.0
Serinicoccus marinus,0.0
Serinicoccus hydrothermalis,0.0
Ornithinimicrobium sp. AMA3305,0.0
Austwickia chelonae,0.0
Dermatophilus congolensis,0.0
Brevibacterium siliguriense,0.0
Brevibacterium casei,0.0
Brevibacterium luteolum,0.0
Cnuibacter physcomitrellae,0.0
Curtobacterium flaccumfaciens,0.0
Curtobacterium sp. 24E2,0.0
Curtobacterium sp. BH-2-1-1,0.0
Cryobacterium soli,0.0
Cryobacterium arcticum,0.0
Agromyces intestinalis,0.0
Rathayibacter tanaceti,0.0
Rathayibacter tritici,0.0
Frondihabitans sp. 762G35,0.0
Brevibacterium sp. 'Marine',0.0
Frondihabitans sp. PAMC 28766,0.0
Salinibacterium sp. ZJ70,0.0
Humibacter sp. BT305,0.0
Leucobacter coleopterorum,0.0
Aurantimicrobium sp. MWH-Mo1,0.0
Mycetocola zhujimingii,0.0
Brevibacterium sp. PAMC23299,0.0
Brevibacterium sp. SMBL_HHYL_HB1,0.0
Corynebacterium stationis,0.0
Corynebacterium diphtheriae,0.0
Corynebacterium matruchotii,0.0
Micromonospora rifamycinica,0.0
Plantactinospora sp. KBS50,0.0
Polymorphospora rubra,0.0
Actinoalloteichus hoggarensis,0.0
Pseudonocardia dioxanivorans,0.0
Pseudonocardia sp. CGMCC 4.1532,0.0
Saccharomonospora xinjiangensis,0.0
Saccharomonospora marina,0.0
Amycolatopsis sp. YIM 10,0.0
Amycolatopsis sp. BJA-103,0.0
Saccharothrix syringae,0.0
Saccharothrix sp. 6-C,0.0
Saccharopolyspora erythraea,0.0
Saccharopolyspora pogona,0.0
Allokutzneria albata,0.0
Actinosynnema pretiosum,0.0
Kutzneria sp. CA-103260,0.0
Lentzea guizhouensis,0.0
Alloactinosynnema sp. L-07,0.0
Actinomyces sp. oral taxon 169,0.0
Verrucosispora sp. NA02020,0.0
Micromonospora maris,0.0
Streptomyces vinaceus,0.0
Micromonospora viridifaciens,0.0
Streptacidiphilus sp. PB12-B1b,0.0
Kitasatospora sp. NA04385,0.0
Kitasatospora sp. MMS16-BH015,0.0
Kitasatospora setae,0.0
Actinoplanes friuliensis,0.0
Actinoplanes missouriensis,0.0
Actinoplanes derwentensis,0.0
Actinoplanes ianthinogenes,0.0
Actinoplanes teichomyceticus,0.0
Actinoplanes sp. N902-109,0.0
Actinoplanes sp. OR16,0.0
Micromonospora auratinigra,0.0
Micromonospora echinospora,0.0
Micromonospora terminaliae,0.0
Micromonospora narathiwatensis,0.0
Micromonospora krabiensis,0.0
Micromonospora sagamiensis,0.0
Micromonospora coriariae,0.0
Micromonospora aurantiaca,0.0
Actinomyces sp. oral taxon 414,0.0
Actinomyces sp. zg-993,0.0
Actinomyces pacaensis,0.0
Actinomyces radicidentis,0.0
Geodermatophilus obscurus,0.0
Modestobacter marinus,0.0
Candidatus Nanopelagicus limnes,0.0
Candidatus Frankia datiscae,0.0
Coriobacterium glomerans,0.0
Olsenella sp. LZLJ-2,0.0
Olsenella sp. oral taxon 807,0.0
Olsenella uli,0.0
Olsenella timonensis,0.0
Olsenella umbonata,0.0
Parolsenella catena,0.0
Parolsenella massiliensis,0.0
Atopobium sp. oral taxon 416,0.0
Lancefieldella parvula,0.0
Gordonibacter pamelaeae,0.0
Gordonibacter urolithinfaciens,0.0
Adlercreutzia equolifaciens,0.0
Adlercreutzia sp. 8CFCBH1,0.0
Slackia heliotrinireducens,0.0
Actinopolyspora erythraea,0.0
Kineococcus radiotolerans,0.0
Nakamurella multipartita,0.0
Arcanobacterium sp. 2701,0.0
Actinomyces lilanjuaniae,0.0
Trueperella pyogenes,0.0
Trueperella sp. 19M2397,0.0
Schaalia odontolytica,0.0
Fannyhessea vaginae,0.0
Flaviflexus sp. dk850,0.0
Flaviflexus sp. H23T48,0.0
Mobiluncus curtisii,0.0
Streptosporangium sp. 'caverna',0.0
Stackebrandtia nassauensis,0.0
Actinomadura sp. WMMB 499,0.0
Actinomadura sp. NAK00032,0.0
Actinomadura sp. WMMA1423,0.0
Actinomadura verrucosospora,0.0
Nocardiopsis alba,0.0
Streptomonospora sp. M2,0.0
Thermobifida fusca,0.0
Catenulispora acidiphila,0.0
Streptacidiphilus sp. P02-A3a,0.0
Streptomyces clavuligerus,0.0
Corynebacterium callunae,0.0
Streptomyces sp. CFMR 7,0.0
Streptomyces sp. ZYC-3,0.0
Streptomyces sp. S8,0.0
Streptomyces sp. CRXT-Y-14,0.0
Streptomyces sp. CRPJ-33,0.0
Streptomyces sp. CNQ-509,0.0
Streptomyces sp. MG62,0.0
Streptomyces sp. HSG2,0.0
Streptomyces sp. C8S0,0.0
Streptomyces sp. P3,0.0
Streptomyces sp. NHF165,0.0
Streptomyces sp. YIM 121038,0.0
Streptomyces sp. Sge12,0.0
Streptomyces sp. MBT27,0.0
Streptomyces sp. GMY01,0.0
Streptomyces sp. CMB-StM0423,0.0
Streptomyces sp. SN-593,0.0
Streptomyces sp. M2,0.0
Streptomyces sp. CB01881,0.0
Streptomyces violaceusniger,0.0
Streptomyces sp. DSM 40868,0.0
Streptomyces sp. XC 2026,0.0
Streptomyces nitrosporeus,0.0
Streptomyces sp. S4.7,0.0
Corynebacterium glucuronolyticum,0.0
Corynebacterium pseudotuberculosis,0.0
Gordonia sp. HY186,0.0
Gordonia sp. YC-JH1,0.0
Gordonia sp. PDNC005,0.0
Gordonia bronchialis,0.0
Gordonia pseudoamarae,0.0
Skermania piniformis,0.0
Tsukamurella tyrosinosolvens,0.0
Tsukamurella paurometabola,0.0
Dietzia lutea,0.0
Segniliparus rotundus,0.0
Streptomyces sp. CdTB01,0.0
Streptomyces sp. GS7,0.0
Streptomyces sp. Z022,0.0
Streptomyces sp. S501,0.0
Streptomyces sp. NA02950,0.0
Streptomyces sp. SCUT-3,0.0
Streptomyces sp. Mg1,0.0
Streptomyces hygroscopicus,0.0
Streptomyces peucetius,0.0
Streptomyces cyanogenus,0.0
Streptomyces nojiriensis,0.0
Streptomyces antibioticus,0.0
Streptomyces broussonetiae,0.0
Streptomyces viridosporus,0.0
Streptomyces vietnamensis,0.0
Streptomyces armeniacus,0.0
Streptomyces fagopyri,0.0
Streptomyces ficellus,0.0
Streptomyces spectabilis,0.0
Streptomyces pactum,0.0
Streptomyces cyaneogriseus,0.0
Streptomyces bingchenggensis,0.0
Streptomyces xiamenensis,0.0
Streptomyces prasinus,0.0
Streptomyces leeuwenhoekii,0.0
Streptomyces finlayi,0.0
Streptomyces koyangensis,0.0
Streptomyces albus,0.0
Streptomyces ambofaciens,0.0
Streptomyces galilaeus,0.0
Streptomyces cinereoruber,0.0
Streptomyces seoulensis,0.0
Streptomyces glaucescens,0.0
Streptomyces griseocarneus,0.0
Streptomyces mobaraensis,0.0
Streptomyces lividans,0.0
Streptomyces avermitilis,0.0
Streptomyces ferrugineus,0.0
Streptomyces kanamyceticus,0.0
Streptomyces venezuelae,0.0
Streptomyces tsukubensis,0.0
Streptomyces xinghaiensis,0.0
Streptomyces paludis,0.0
Streptomyces rimosus,0.0
Streptomyces fodineus,0.0
Streptomyces lincolnensis,0.0
Streptomyces chartreusis,0.0
Streptomyces pratensis,0.0
Streptomyces pluripotens,0.0
Streptomyces albireticuli,0.0
Streptomyces fulvissimus,0.0
Streptomyces davaonensis,0.0
Respiratory syncytial virus,0.0
